5516,3075 EXPRESS,Cruisers Yachts,2000,32,25' to 34',10,USA
5517,3375 EXPRESS,Cruisers Yachts,2000,36,35' to 44',12,USA
5518,3575 EXPRESS,Cruisers Yachts,2000,37,35' to 44',13,USA
5519,3672 EXPRESS,Cruisers Yachts,2000,37,35' to 44',13,USA
5520,3750 MOTORYACHT,Cruisers Yachts,2000,39,35' to 44',14,USA
5521,3870 EXPRESS,Cruisers Yachts,2000,41,35' to 44',14,USA
5522,4270 EXPRESS,Cruisers Yachts,2000,44,35' to 44',14,USA
5523,4450 EXPRESS MOTORYACHT,Cruisers Yachts,2000,46,45' to 54',15,USA
5524,5000 SEDAN SPORT,Cruisers Yachts,2000,50,45' to 54',16,USA
5525,2870 ROGUE/EC,Cruisers Yachts,1999,29,25' to 34',10,USA
5526,3075 ROGUE/EC,Cruisers Yachts,1999,31,25' to 34',10,USA
5527,3375 ESPRIT/EC,Cruisers Yachts,1999,33,25' to 34',12,USA
5528,3575 ESPRIT/EC,Cruisers Yachts,1999,35,35' to 44',13,USA
5529,3585 FLYBRIDGE,Cruisers Yachts,1999,35,35' to 44',13,USA
5530,3750 MOTORYACHT,Cruisers Yachts,1999,38,35' to 44',14,USA
5531,3870 ESPRIT/EC,Cruisers Yachts,1999,38,35' to 44',14,USA
5532,4270 ESPRIT/EC,Cruisers Yachts,1999,42,35' to 44',14,USA
5533,5000 SEDAN SPORT,Cruisers Yachts,1999,50,45' to 54',16,USA
5534,2870 ROGUE/SP,Cruisers Yachts,1998,29,25' to 34',10,USA
5535,3075 ROGUE/SP,Cruisers Yachts,1998,31,25' to 34',10,USA
5536,3375 ESPRIT/SP,Cruisers Yachts,1998,35,35' to 44',12,USA
5537,3575 ESPRIT/SY,Cruisers Yachts,1998,37,35' to 44',13,USA
5538,3585 FLYBRIDGE/SG,Cruisers Yachts,1998,37,35' to 44',13,USA
5539,3650 MOTORYACHT,Cruisers Yachts,1998,38,35' to 44',14,USA
5540,3870 ESPRIT/SG,Cruisers Yachts,1998,40,35' to 44',14,USA
5541,4270 ESPRIT/SG,Cruisers Yachts,1998,44,35' to 44',14,USA
5542,2670 ROGUE,Cruisers Yachts,1997,26,25' to 34',10,USA
5543,3075 ROGUE,Cruisers Yachts,1997,30,25' to 34',10,USA
5544,3120 ARIA,Cruisers Yachts,1997,31,25' to 34',10,USA
5545,3175 ROGUE,Cruisers Yachts,1997,31,25' to 34',10,USA
5546,3375 ESPRIT,Cruisers Yachts,1997,33,25' to 34',12,USA
5547,3570 ESPRIT,Cruisers Yachts,1997,35,35' to 44',13,USA
5548,3575 ESPRIT,Cruisers Yachts,1997,35,35' to 44',13,USA
5549,3580 FLYBRIDGE,Cruisers Yachts,1997,35,35' to 44',13,USA
5550,3650 MOTORYACHT,Cruisers Yachts,1997,36,35' to 44',14,USA
5551,3950 MOTORYACHT,Cruisers Yachts,1997,39,35' to 44',14,USA
5552,4270 ESPRIT,Cruisers Yachts,1997,42,35' to 44',14,USA
5553,2420 ARIA,Cruisers Yachts,1996,24,< 24',8,USA
5554,2470 ROGUE,Cruisers Yachts,1996,24,< 24',8,USA
5555,2670 ROGUE,Cruisers Yachts,1996,26,25' to 34',10,USA
5556,3120 ARIA,Cruisers Yachts,1996,31,25' to 34',10,USA
5557,3175 ROGUE,Cruisers Yachts,1996,31,25' to 34',10,USA
5558,3375 ESPRIT,Cruisers Yachts,1996,33,25' to 34',12,USA
5559,3375 ROGUE,Cruisers Yachts,1996,33,25' to 34',12,USA
5560,3570 ESPRIT,Cruisers Yachts,1996,35,35' to 44',13,USA
5561,3580 FLYBRIDGE,Cruisers Yachts,1996,35,35' to 44',13,USA
5562,3650 AFT CABIN,Cruisers Yachts,1996,36,35' to 44',14,USA
5563,3775 ESPRIT,Cruisers Yachts,1996,37,35' to 44',13,USA
5564,3950 ESPRIT AFT CABIN,Cruisers Yachts,1996,39,35' to 44',14,USA
5565,2420 ARIA,Cruisers Yachts,1995,24,< 24',8,USA
5566,2470 ROGUE,Cruisers Yachts,1995,24,< 24',8,USA
5567,2670 ROGUE,Cruisers Yachts,1995,26,25' to 34',10,USA
5568,2970 ROGUE,Cruisers Yachts,1995,29,25' to 34',10,USA
5569,3120 ARIA,Cruisers Yachts,1995,31,25' to 34',10,USA
5570,3175 ROGUE,Cruisers Yachts,1995,31,25' to 34',10,USA
5571,3570 ESPRIT,Cruisers Yachts,1995,35,35' to 44',13,USA
5572,3775 ESPRIT,Cruisers Yachts,1995,37,35' to 44',13,USA
5573,3950 ESPRIT AFT CABIN,Cruisers Yachts,1995,39,35' to 44',14,USA
5574,4285 EXPRESS BRIDGE,Cruisers Yachts,1995,42,35' to 44',14,USA
5575,2420 ARIA,Cruisers Yachts,1994,24,< 24',8,USA
5576,2470 ROGUE,Cruisers Yachts,1994,24,< 24',8,USA
5577,2670 ROGUE,Cruisers Yachts,1994,26,25' to 34',10,USA
5578,2870 ROGUE,Cruisers Yachts,1994,27,25' to 34',10,USA
5579,3020 ARIA,Cruisers Yachts,1994,30,25' to 34',10,USA
5580,3070 ROGUE,Cruisers Yachts,1994,30,25' to 34',10,USA
5581,3270 ESPRIT,Cruisers Yachts,1994,32,25' to 34',11,USA
5582,3370 ESPRIT,Cruisers Yachts,1994,33,25' to 34',12,USA
5583,3380 ESPRIT FLYBRIDGE,Cruisers Yachts,1994,33,25' to 34',12,USA
5584,3675 ESPRIT,Cruisers Yachts,1994,36,35' to 44',13,USA
5585,3850 ESPRIT AFT CABIN,Cruisers Yachts,1994,38,35' to 44',14,USA
5586,4280 EXPRESS BRIDGE,Cruisers Yachts,1994,42,35' to 44',14,USA
5587,4285 EXPRESS BRIDGE,Cruisers Yachts,1994,42,35' to 44',14,USA
5588,2300 ROGUE,Cruisers Yachts,1993,23,< 24',8,USA
5589,2350 ROGUE,Cruisers Yachts,1993,23,< 24',8,USA
5590,2500 ROGUE,Cruisers Yachts,1993,25,25' to 34',8,USA
5591,2530 ROGUE,Cruisers Yachts,1993,25,25' to 34',8,USA
5592,2670 ROGUE,Cruisers Yachts,1993,26,25' to 34',10,USA
5593,2870 ROGUE,Cruisers Yachts,1993,27,25' to 34',10,USA
5594,3020 ARIA,Cruisers Yachts,1993,30,25' to 34',10,USA
5595,3070 ROGUE,Cruisers Yachts,1993,30,25' to 34',10,USA
5596,3270 ESPRIT,Cruisers Yachts,1993,32,25' to 34',11,USA
5597,3370 ESPRIT,Cruisers Yachts,1993,33,25' to 34',12,USA
5598,3380 ESPRIT FLYBRIDGE,Cruisers Yachts,1993,33,25' to 34',12,USA
5599,3675 ESPRIT,Cruisers Yachts,1993,36,35' to 44',13,USA
5600,3850 ESPRIT AFT CABIN,Cruisers Yachts,1993,38,35' to 44',14,USA
5601,4280 EXPRESS BRIDGE,Cruisers Yachts,1993,42,35' to 44',14,USA
5602,4285 EXPRESS BRIDGE,Cruisers Yachts,1993,42,35' to 44',14,USA
5603,2300 SPORT,Cruisers Yachts,1992,23,< 24',8,USA
5604,2350 SPORT,Cruisers Yachts,1992,23,< 24',8,USA
5605,2500 SPORT,Cruisers Yachts,1992,25,25' to 34',8,USA
5606,2530 ROGUE,Cruisers Yachts,1992,25,25' to 34',8,USA
5607,2570 ROGUE,Cruisers Yachts,1992,25,25' to 34',8,USA
5608,2670 ROGUE,Cruisers Yachts,1992,26,25' to 34',10,USA
5609,2870 ROGUE,Cruisers Yachts,1992,27,25' to 34',10,USA
5610,3020 ARIA,Cruisers Yachts,1992,30,25' to 34',10,USA
5611,3060 ROGUE,Cruisers Yachts,1992,30,25' to 34',10,USA
5612,3070 ROGUE,Cruisers Yachts,1992,30,25' to 34',10,USA
5613,3270 ESPRIT,Cruisers Yachts,1992,32,25' to 34',11,USA
5614,3370 ESPRIT,Cruisers Yachts,1992,33,25' to 34',12,USA
5615,3380 ESPRIT,Cruisers Yachts,1992,33,25' to 34',12,USA
5616,3670 ESPRIT,Cruisers Yachts,1992,35,35' to 44',13,USA
5617,3675 ESPRIT,Cruisers Yachts,1992,36,35' to 44',13,USA
5618,3850 AFT CABIN,Cruisers Yachts,1992,38,35' to 44',14,USA
5619,4280 EXPRESS BRIDGE,Cruisers Yachts,1992,42,35' to 44',14,USA
5620,4285 EXPRESS BRIDGE,Cruisers Yachts,1992,42,35' to 44',14,USA
5621,ROGUE 2300 23SP,Cruisers Yachts,1991,23,< 24',8,USA
5622,ROGUE 2500 25SP,Cruisers Yachts,1991,25,25' to 34',8,USA
5623,ROGUE 2530 25CC,Cruisers Yachts,1991,25,25' to 34',8,USA
5624,ROGUE 2570,Cruisers Yachts,1991,25,25' to 34',8,USA
5625,ROGUE 2660,Cruisers Yachts,1991,26,25' to 34',10,USA
5626,ROGUE 2870,Cruisers Yachts,1991,27,25' to 34',10,USA
5627,ESPRIT 2970,Cruisers Yachts,1991,29,25' to 34',11,USA
5628,ROGUE 3060 EXPRESS,Cruisers Yachts,1991,30,25' to 34',10,USA
5629,ROGUE 3070 EXPRESS,Cruisers Yachts,1991,30,25' to 34',10,USA
5630,ESPRIT 3270,Cruisers Yachts,1991,32,25' to 34',11,USA
5631,ESPRIT 3370,Cruisers Yachts,1991,33,25' to 34',12,USA
5632,ESPRIT 3380/FB,Cruisers Yachts,1991,33,25' to 34',12,USA
5633,ESPRIT 3670/EX,Cruisers Yachts,1991,35,35' to 44',13,USA
5634,ESPIRT 3675/EX,Cruisers Yachts,1991,36,35' to 44',13,USA
5635,ESPRIT 3675/EX,Cruisers Yachts,1991,36,35' to 44',13,USA
5636,3850/AC,Cruisers Yachts,1991,38,35' to 44',14,USA
5637,EXPRESS BRIDGE 4280,Cruisers Yachts,1991,42,35' to 44',14,USA
5638,EXPRESS BRIDGE 4285,Cruisers Yachts,1991,42,35' to 44',14,USA
5639,ROGUE 2300 23SP,Cruisers Yachts,1990,23,< 24',8,USA
5640,ROGUE 2320 23CC,Cruisers Yachts,1990,23,< 24',8,USA
5641,ROGUE 2350 23BR,Cruisers Yachts,1990,23,< 24',8,USA
5642,BARNEGAT 2530 25CC,Cruisers Yachts,1990,25,25' to 34',8,USA
5643,HOLIDAY 2570,Cruisers Yachts,1990,25,25' to 34',8,USA
5644,ROGUE 2500 25SP,Cruisers Yachts,1990,25,25' to 34',8,USA
5645,ROGUE 2520 25CC,Cruisers Yachts,1990,25,25' to 34',8,USA
5646,SEA DEVIL 2515,Cruisers Yachts,1990,25,25' to 34',8,USA
5647,VEE SPORT 2660 26EX,Cruisers Yachts,1990,26,25' to 34',10,USA
5648,ESPRIT 2970 29EX,Cruisers Yachts,1990,29,25' to 34',11,USA
5649,ESPRIT 2980 29FB,Cruisers Yachts,1990,29,25' to 34',11,USA
5650,HOLIDAY 2870,Cruisers Yachts,1990,29,25' to 34',10,USA
5651,ROGUE 3060 30EX,Cruisers Yachts,1990,30,25' to 34',10,USA
5652,ROGUE 3070 30EX,Cruisers Yachts,1990,30,25' to 34',10,USA
5653,ESPRIT 3260,Cruisers Yachts,1990,32,25' to 34',11,USA
5654,ESPRIT 3270,Cruisers Yachts,1990,32,25' to 34',11,USA
5655,SEA DEVIL 3210,Cruisers Yachts,1990,32,25' to 34',11,USA
5656,ESPRIT 3370,Cruisers Yachts,1990,33,25' to 34',12,USA
5657,ESPRIT 3380/FB,Cruisers Yachts,1990,33,25' to 34',12,USA
5658,ESPRIT 3670/EX,Cruisers Yachts,1990,35,35' to 44',13,USA
5659,EXPRESS BRIDGE 4280,Cruisers Yachts,1990,42,35' to 44',14,USA
5660,EXPRESS BRIDGE 4285,Cruisers Yachts,1990,42,35' to 44',14,USA
5661,ROGUE 2300 23SP,Cruisers Yachts,1989,23,< 24',8,USA
5662,ROGUE 2320 23CC,Cruisers Yachts,1989,23,< 24',8,USA
5663,ROGUE 2350 23BR,Cruisers Yachts,1989,23,< 24',8,USA
5664,BARNEGAT 2530 25CC,Cruisers Yachts,1989,25,25' to 34',8,USA
5665,HOLIDAY 2570,Cruisers Yachts,1989,25,25' to 34',8,USA
5666,ROGUE 2500 25SP,Cruisers Yachts,1989,25,25' to 34',8,USA
5667,ROGUE 2520 25CC,Cruisers Yachts,1989,25,25' to 34',8,USA
5668,SEA DEVIL 2510,Cruisers Yachts,1989,25,25' to 34',8,USA
5669,SEA DEVIL 2515,Cruisers Yachts,1989,25,25' to 34',8,USA
5670,HOLIDAY 2670,Cruisers Yachts,1989,26,25' to 34',8,USA
5671,VEE SPORT 2660 26EX,Cruisers Yachts,1989,26,25' to 34',10,USA
5672,ESPRIT 2970 29EX,Cruisers Yachts,1989,29,25' to 34',11,USA
5673,ESPRIT 2980 29FB,Cruisers Yachts,1989,29,25' to 34',11,USA
5674,ROGUE 3000 30SP,Cruisers Yachts,1989,30,25' to 34',10,USA
5675,ROGUE 3060 30EX,Cruisers Yachts,1989,30,25' to 34',10,USA
5676,ESPRIT 3260 32EC,Cruisers Yachts,1989,32,25' to 34',11,USA
5677,ESPRIT 3270 32EX,Cruisers Yachts,1989,32,25' to 34',11,USA
5678,SEA DEVIL 3210,Cruisers Yachts,1989,32,25' to 34',11,USA
5679,ESPRIT 3370 33EX,Cruisers Yachts,1989,33,25' to 34',12,USA
5680,ESPRIT 3380 33FB,Cruisers Yachts,1989,33,25' to 34',12,USA
5681,ESPRIT 3670/EX,Cruisers Yachts,1989,35,35' to 44',13,USA
5682,EXPRESS BRIDGE 4280,Cruisers Yachts,1989,42,35' to 44',14,USA
5683,ROGUE 2100 21SP,Cruisers Yachts,1988,21,< 24',8,USA
5684,ROGUE 2120 21CC,Cruisers Yachts,1988,21,< 24',8,USA
5685,ROGUE 2150 21BR,Cruisers Yachts,1988,21,< 24',8,USA
5686,BARNEGAT 2230 22CC,Cruisers Yachts,1988,22,< 24',8,USA
5687,BARNEGAT 2260 22CP,Cruisers Yachts,1988,22,< 24',8,USA
5688,SEA DEVIL 2210,Cruisers Yachts,1988,22,< 24',8,USA
5689,BARNEGAT 2430 24CC,Cruisers Yachts,1988,24,< 24',8,USA
5690,BARNEGAT 2460 24CP,Cruisers Yachts,1988,24,< 24',8,USA
5691,HOLIDAY 2470,Cruisers Yachts,1988,24,< 24',8,USA
5692,ROGUE 2400 24SP,Cruisers Yachts,1988,24,< 24',8,USA
5693,ROGUE 2420 24CC,Cruisers Yachts,1988,24,< 24',8,USA
5694,SEA DEVIL 2410,Cruisers Yachts,1988,24,< 24',8,USA
5695,SEA DEVIL 2510,Cruisers Yachts,1988,25,25' to 34',8,USA
5696,HOLIDAY 2670,Cruisers Yachts,1988,26,25' to 34',8,USA
5697,VEE SPORT 2660 26EX,Cruisers Yachts,1988,26,25' to 34',10,USA
5698,ROGUE 2800 28SP,Cruisers Yachts,1988,27,25' to 34',10,USA
5699,ESPRIT 2970 29EX,Cruisers Yachts,1988,29,25' to 34',11,USA
5700,ESPRIT 2980 29FB,Cruisers Yachts,1988,29,25' to 34',11,USA
5701,ESPRIT 3160 31EC,Cruisers Yachts,1988,31,25' to 34',11,USA
5702,ESPRIT 3170 31EX,Cruisers Yachts,1988,31,25' to 34',11,USA
5703,SEA DEVIL 3110,Cruisers Yachts,1988,31,25' to 34',11,USA
5704,ESPRIT 3360 33EC,Cruisers Yachts,1988,33,25' to 34',12,USA
5705,ESPRIT 3370 33EX,Cruisers Yachts,1988,33,25' to 34',12,USA
5706,ESPRIT 3380 33FB,Cruisers Yachts,1988,33,25' to 34',12,USA
5707,EXPRESS BRIDGE 4280,Cruisers Yachts,1988,42,35' to 44',12,USA
5708,EXPRESS BRIDGE 4280,Cruisers Yachts,1988,42,35' to 44',14,USA
5709,VEE SPORT 1950,Cruisers Yachts,1987,19,< 24',8,USA
5710,ROGUE 2100,Cruisers Yachts,1987,21,< 24',8,USA
5711,VEE SPORT 2120,Cruisers Yachts,1987,21,< 24',8,USA
5712,BARNEGAT 220,Cruisers Yachts,1987,22,< 24',8,USA
5713,BARNEGAT CAMPER 220-C,Cruisers Yachts,1987,22,< 24',8,USA
5714,BARNEGAT FISHERMAN 220-F,Cruisers Yachts,1987,22,< 24',8,USA
5715,HOLIDAY 244,Cruisers Yachts,1987,24,< 24',8,USA
5716,ROGUE 2400,Cruisers Yachts,1987,24,< 24',8,USA
5717,VEE SPORT 2420,Cruisers Yachts,1987,24,< 24',8,USA
5718,HOLIDAY 254,Cruisers Yachts,1987,25,25' to 34',8,USA
5719,SEA DEVIL 251,Cruisers Yachts,1987,25,25' to 34',8,USA
5720,HOLIDAY 260,Cruisers Yachts,1987,26,25' to 34',8,USA
5721,SEA DEVIL 261,Cruisers Yachts,1987,26,25' to 34',11,USA
5722,VEE EXPRESS 267,Cruisers Yachts,1987,26,25' to 34',10,USA
5723,VEE SPORT 266,Cruisers Yachts,1987,26,25' to 34',10,USA
5724,ROGUE 286,Cruisers Yachts,1987,27,25' to 34',10,USA
5725,ROGUE SPORT 286S,Cruisers Yachts,1987,27,25' to 34',10,USA
5726,AVANTI VEE 296,Cruisers Yachts,1987,29,25' to 34',11,USA
5727,ELEGANTE 297,Cruisers Yachts,1987,29,25' to 34',11,USA
5728,SEA DEVIL 291,Cruisers Yachts,1987,29,25' to 34',11,USA
5729,VILLA VEE 298,Cruisers Yachts,1987,29,25' to 34',11,USA
5730,CHATEAU VEE,Cruisers Yachts,1987,33,25' to 34',12,USA
5731,ESPRIT 337,Cruisers Yachts,1987,33,25' to 34',12,USA
5732,ULTRA VEE 336,Cruisers Yachts,1987,33,25' to 34',12,USA
5733,LAZER 1900,Cruisers Yachts,1986,19,< 24',8,USA
5734,BARON 202,Cruisers Yachts,1986,20,< 24',8,USA
5735,SEA DEVIL 201,Cruisers Yachts,1986,20,< 24',8,USA
5736,BARNEGAT 220,Cruisers Yachts,1986,22,< 24',8,USA
5737,BARNEGAT CAMPER 220-C,Cruisers Yachts,1986,22,< 24',8,USA
5738,BARNEGAT FISHERMAN 220-F,Cruisers Yachts,1986,22,< 24',8,USA
5739,BARON 222,Cruisers Yachts,1986,22,< 24',8,USA
5740,HOLIDAY 224,Cruisers Yachts,1986,22,< 24',8,USA
5741,LAZER 2200,Cruisers Yachts,1986,22,< 24',8,USA
5742,HOLIDAY 254,Cruisers Yachts,1986,25,25' to 34',8,USA
5743,SEA DEVIL 251,Cruisers Yachts,1986,25,25' to 34',8,USA
5744,HOLIDAY 260,Cruisers Yachts,1986,26,25' to 34',8,USA
5745,SEA DEVIL 261,Cruisers Yachts,1986,26,25' to 34',10,USA
5746,VEE EXPRESS,Cruisers Yachts,1986,26,25' to 34',10,USA
5747,VEE EXPRESS 276,Cruisers Yachts,1986,26,25' to 34',10,USA
5748,VEE SPORT 266,Cruisers Yachts,1986,26,25' to 34',10,USA
5749,ROGUE 276,Cruisers Yachts,1986,27,25' to 34',10,USA
5750,AVANTI VEE 296,Cruisers Yachts,1986,29,25' to 34',11,USA
5751,ELEGANTE 297,Cruisers Yachts,1986,29,25' to 34',11,USA
5752,SEA DEVIL 291,Cruisers Yachts,1986,29,25' to 34',11,USA
5753,VILLA VEE 298,Cruisers Yachts,1986,29,25' to 34',11,USA
5754,CHATEAU VEE 338,Cruisers Yachts,1986,33,25' to 34',12,USA
5755,ESPRIT 337,Cruisers Yachts,1986,33,25' to 34',12,USA
5756,ULTRA VEE 336,Cruisers Yachts,1986,33,25' to 34',12,USA
5757,LAZER 1900,Cruisers Yachts,1985,19,< 24',8,USA
5758,BARON 20,Cruisers Yachts,1985,20,< 24',8,USA
5759,LAZER 2000,Cruisers Yachts,1985,20,< 24',8,USA
5760,SEA DEVIL 201,Cruisers Yachts,1985,20,< 24',8,USA
5761,BARNEGAT 220,Cruisers Yachts,1985,22,< 24',8,USA
5762,BARNEGAT CAMPER 220-C,Cruisers Yachts,1985,22,< 24',8,USA
5763,BARNEGAT FISHERMAN 220-F,Cruisers Yachts,1985,22,< 24',8,USA
5764,BARON 222,Cruisers Yachts,1985,22,< 24',8,USA
5765,HOLIDAY 224,Cruisers Yachts,1985,22,< 24',8,USA
5766,LAZER 2200,Cruisers Yachts,1985,22,< 24',8,USA
5767,SEA DEVIL 221,Cruisers Yachts,1985,22,< 24',8,USA
5768,HOLIDAY 254,Cruisers Yachts,1985,25,25' to 34',8,USA
5769,SEA DEVIL 251,Cruisers Yachts,1985,25,25' to 34',8,USA
5770,HOLIDAY 260,Cruisers Yachts,1985,26,25' to 34',8,USA
5771,VEE EXPRESS 267,Cruisers Yachts,1985,26,25' to 34',10,USA
5772,VEE SPORT 266,Cruisers Yachts,1985,26,25' to 34',10,USA
5773,AVANTI VEE 296,Cruisers Yachts,1985,29,25' to 34',11,USA
5774,SEA DEVIL 291,Cruisers Yachts,1985,29,25' to 34',11,USA
5775,VILLA VEE 298,Cruisers Yachts,1985,29,25' to 34',11,USA
5776,CHATEAU VEE 338,Cruisers Yachts,1985,33,25' to 34',12,USA
5777,ULTRA VEE 336,Cruisers Yachts,1985,33,25' to 34',12,USA
5778,BARON 202,Cruisers Yachts,1984,20,< 24',8,USA
5779,BARON 202-SX,Cruisers Yachts,1984,20,< 24',8,USA
5780,SEA DEVIL 201,Cruisers Yachts,1984,20,< 24',8,USA
5781,BARNEGAT 220,Cruisers Yachts,1984,22,< 24',8,USA
5782,BARNEGAT CAMPER 220-C,Cruisers Yachts,1984,22,< 24',8,USA
5783,BARON 222,Cruisers Yachts,1984,22,< 24',8,USA
5784,BARON 222-SX,Cruisers Yachts,1984,22,< 24',8,USA
5785,HOLIDAY 224,Cruisers Yachts,1984,22,< 24',8,USA
5786,SEA DEVIL 221,Cruisers Yachts,1984,22,< 24',8,USA
5787,HOLIDAY 254-4,Cruisers Yachts,1984,25,25' to 34',8,USA
5788,HOLIDAY 254-6,Cruisers Yachts,1984,25,25' to 34',8,USA
5789,SEA DEVIL 251,Cruisers Yachts,1984,25,25' to 34',8,USA
5790,BAR HARBOR 264,Cruisers Yachts,1984,26,25' to 34',10,USA
5791,VEE SPORT 266,Cruisers Yachts,1984,26,25' to 34',10,USA
5792,AVANTI VEE 296,Cruisers Yachts,1984,29,25' to 34',11,USA
5793,SEA DEVIL 291,Cruisers Yachts,1984,29,25' to 34',11,USA
5794,VILLA VEE 298,Cruisers Yachts,1984,29,25' to 34',11,USA
5795,ULTRA VEE 336,Cruisers Yachts,1984,33,25' to 34',12,USA
5796,BEACHCOMBER,Cruisers Yachts,1983,20,< 24',8,USA
5797,HOLIDAY 20,Cruisers Yachts,1983,20,< 24',8,USA
5798,BARON,Cruisers Yachts,1983,22,< 24',8,USA
5799,BARON SX,Cruisers Yachts,1983,22,< 24',8,USA
5800,HOLIDAY 22,Cruisers Yachts,1983,22,< 24',8,USA
5801,SEA DEVIL 22,Cruisers Yachts,1983,22,< 24',8,USA
5802,HOLIDAY 25,Cruisers Yachts,1983,25,25' to 34',8,USA
5803,HOLIDAY 254,Cruisers Yachts,1983,25,25' to 34',8,USA
5804,SEA DEVIL 25,Cruisers Yachts,1983,25,25' to 34',8,USA
5805,BAR HARBOR 264 SERIES III,Cruisers Yachts,1983,26,25' to 34',10,USA
5806,VEE SPORT 266 SERIES III,Cruisers Yachts,1983,26,25' to 34',10,USA
5807,VILLA VEE 288 SERIES III,Cruisers Yachts,1983,28,25' to 34',11,USA
5808,ULTRA VEE 336 SERIES II,Cruisers Yachts,1983,33,25' to 34',12,USA
5809,BEACHCOMBER,Cruisers Yachts,1982,20,< 24',8,USA
5810,HOLIDAY 20,Cruisers Yachts,1982,20,< 24',8,USA
5811,BARON,Cruisers Yachts,1982,22,< 24',8,USA
5812,BARON SX,Cruisers Yachts,1982,22,< 24',8,USA
5813,HOLIDAY 22,Cruisers Yachts,1982,22,< 24',8,USA
5814,SEA DEVIL 22,Cruisers Yachts,1982,22,< 24',8,USA
5815,HOLIDAY 25,Cruisers Yachts,1982,25,25' to 34',8,USA
5816,SEA DEVIL 25,Cruisers Yachts,1982,25,25' to 34',8,USA
5817,BAR HARBOR 264 SERIES III,Cruisers Yachts,1982,26,25' to 34',10,USA
5818,VEE SPORT 266 SERIES III,Cruisers Yachts,1982,26,25' to 34',10,USA
